호기,일자,발전총량(MW),발전최대,발전최소,대기시간,가동시간,유량,산소,측정온도,온도,습도,풍속,NOX,가동시간_multi_hot
5,2024-10-23,18857000.0,842739.0,660750.0,0.0,24.0,214691.53,4.71,94.38,11.55,71.44,0.75,8.47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-23,19482000.0,875636.0,721921.0,0.0,24.0,193702.35,4.69,88.26,11.55,71.44,0.75,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-24,0.0,0.0,0.0,24.0,0.0,26.1,21.01,13.42,14.56,74.07,0.44,0.07,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-24,18412990.0,816329.0,645186.0,0.0,24.0,209873.18,4.92,83.98,14.56,74.07,0.44,12.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-24,18618000.0,848598.0,628604.0,0.0,24.0,210040.37,4.79,93.89,14.56,74.07,0.44,7.86,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-24,18788000.0,880335.0,628527.0,0.0,24.0,188425.48,4.7,87.52,14.56,74.07,0.44,9.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-25,0.0,0.0,0.0,24.0,0.0,35.11,21.01,15.67,12.58,86.41,0.91,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-25,19583209.0,824937.0,809667.0,0.0,24.0,221370.84,4.78,85.51,12.58,86.41,0.91,11.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-25,18758000.0,807058.0,620850.0,0.0,24.0,214059.23,4.81,94.74,12.58,86.41,0.91,8.82,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-25,18878000.0,811590.0,620793.0,0.0,24.0,191150.26,4.68,88.81,12.58,86.41,0.91,9.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-26,0.0,0.0,0.0,24.0,0.0,35.46,21.01,17.12,13.85,94.06,0.18,0.02,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-26,19117638.0,843144.0,679357.0,0.0,24.0,217824.61,4.84,86.62,13.85,94.06,0.18,11.95,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-26,19221000.0,840139.0,734733.0,0.0,24.0,218550.14,4.79,95.31,13.85,94.06,0.18,9.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-26,19176000.0,853230.0,720044.0,0.0,24.0,193274.63,4.66,89.01,13.85,94.06,0.18,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-27,0.0,0.0,0.0,24.0,0.0,49.49,21.01,17.52,14.78,82.22,2.1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-27,17666408.0,820584.0,678783.0,0.0,24.0,204837.31,5.1,85.75,14.78,82.22,2.1,11.29,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-27,19528000.0,848675.0,752927.0,0.0,24.0,215155.21,4.86,96.03,14.78,82.22,2.1,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-27,18995000.0,852116.0,752992.0,0.0,24.0,185208.69,4.79,89.16,14.78,82.22,2.1,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-28,0.0,0.0,0.0,24.0,0.0,44.08,21.01,16.01,16.11,68.99,2.54,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-28,18970837.0,819762.0,681666.0,0.0,24.0,217963.4,4.99,85.9,16.11,68.99,2.54,11.83,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-28,18398000.0,798148.0,701645.0,0.0,24.0,219614.0,4.77,95.88,16.11,68.99,2.54,8.87,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-28,18123000.0,788549.0,695456.0,0.0,24.0,192005.99,4.76,89.07,16.11,68.99,2.54,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-29,0.0,0.0,0.0,24.0,0.0,57.92,21.01,16.07,11.57,91.25,1.24,3.59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-29,19037948.0,848077.0,681873.0,0.0,24.0,216806.54,4.87,85.53,11.57,91.25,1.24,11.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-29,19110000.0,815289.0,715240.0,0.0,24.0,217449.36,4.74,94.43,11.57,91.25,1.24,8.68,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-29,19375000.0,861968.0,726799.0,0.0,24.0,195897.16,4.7,88.31,11.57,91.25,1.24,9.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-30,0.0,0.0,0.0,24.0,0.0,42.85,21.01,16.43,12.33,94.99,0.98,0.09,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-30,17569937.0,829237.0,111218.0,0.0,24.0,196173.61,5.65,85.25,12.33,94.99,0.98,9.58,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-10-30,19294000.0,815557.0,797099.0,0.0,24.0,219612.56,4.77,95.84,12.33,94.99,0.98,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-30,19274000.0,841768.0,724208.0,0.0,24.0,192947.72,4.78,88.3,12.33,94.99,0.98,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-10-31,0.0,0.0,0.0,24.0,0.0,25.28,21.02,16.17,13.14,93.13,2.0,0.27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-10-31,5195.0,5195.0,0.0,23.0,1.0,4812.13,20.0,45.83,13.14,93.13,2.0,1.19,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-10-31,18943000.0,812583.0,708577.0,0.0,24.0,214974.03,4.81,94.39,13.14,93.13,2.0,8.67,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-10-31,18912000.0,815682.0,713517.0,0.0,24.0,187263.77,4.81,87.87,13.14,93.13,2.0,9.83,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-01,0.0,0.0,0.0,24.0,0.0,24.24,21.02,16.45,16.17,72.01,0.71,0.59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-01,0.0,0.0,0.0,24.0,0.0,487.65,20.04,33.34,16.17,72.01,0.71,0.76,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-11-01,19552000.0,874836.0,805769.0,0.0,24.0,220601.33,4.67,94.27,16.17,72.01,0.71,8.81,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-01,19522000.0,821781.0,808239.0,0.0,24.0,193048.4,4.77,89.43,16.17,72.01,0.71,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-02,0.0,0.0,0.0,24.0,0.0,54.18,21.02,17.68,14.93,84.9,0.19,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-02,0.0,0.0,0.0,24.0,0.0,449.02,20.02,31.65,14.93,84.9,0.19,0.23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-11-02,19372000.0,817943.0,774057.0,0.0,24.0,217848.23,4.68,94.3,14.93,84.9,0.19,8.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-02,19330000.0,820319.0,756105.0,0.0,24.0,191034.09,4.77,90.72,14.93,84.9,0.19,9.48,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-03,0.0,0.0,0.0,24.0,0.0,56.28,21.02,17.79,18.03,80.27,3.09,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-03,0.0,0.0,0.0,24.0,0.0,1581.13,20.03,34.25,18.03,80.27,3.09,0.05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-11-03,17985000.0,818232.0,628755.0,0.0,24.0,201891.03,4.86,93.1,18.03,80.27,3.09,8.79,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-03,18710000.0,821123.0,627990.0,0.0,24.0,184154.87,4.95,89.27,18.03,80.27,3.09,8.6,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-04,0.0,0.0,0.0,24.0,0.0,76.26,21.01,16.45,10.44,46.58,1.75,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-04,5410652.0,831981.0,0.0,15.0,9.0,74585.82,13.8,61.06,10.44,46.58,1.75,29.22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-04,19179000.0,872169.0,712750.0,0.0,24.0,215580.52,4.71,93.52,10.44,46.58,1.75,8.56,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-04,18926000.0,830540.0,640287.0,0.0,24.0,186947.02,4.92,88.12,10.44,46.58,1.75,9.87,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-05,0.0,0.0,0.0,24.0,0.0,78.36,21.02,11.26,9.91,42.11,2.95,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-05,17611882.0,821867.0,654899.0,0.0,24.0,199708.52,5.11,81.81,9.91,42.11,2.95,11.42,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-05,19929000.0,873090.0,801569.0,0.0,24.0,221919.78,4.51,91.41,9.91,42.11,2.95,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-05,18526000.0,814691.0,664327.0,0.0,24.0,181406.0,4.82,84.88,9.91,42.11,2.95,9.85,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-06,0.0,0.0,0.0,24.0,0.0,72.26,21.1,10.05,7.34,43.35,1.1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-06,18169725.0,822762.0,672205.0,0.0,24.0,206304.91,5.13,81.76,7.34,43.35,1.1,11.36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-06,20040000.0,874368.0,805762.0,0.0,24.0,220547.03,4.57,89.01,7.34,43.35,1.1,8.79,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-06,19137000.0,817851.0,714272.0,0.0,24.0,185310.42,4.84,84.42,7.34,43.35,1.1,9.95,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-07,0.0,0.0,0.0,24.0,0.0,38.6,21.15,9.25,5.99,60.08,1.32,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-07,19377685.0,823507.0,679042.0,0.0,24.0,215332.97,5.16,84.54,5.99,60.08,1.32,11.93,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-07,19672000.0,873861.0,800902.0,0.0,24.0,215956.1,4.67,87.62,5.99,60.08,1.32,9.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-07,18800000.0,814870.0,644779.0,0.0,24.0,180440.59,4.95,83.86,5.99,60.08,1.32,9.89,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-08,0.0,0.0,0.0,24.0,0.0,20.28,21.13,11.16,9.82,61.63,1.49,0.31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-08,18714954.0,823207.0,669814.0,0.0,24.0,209593.48,5.17,86.14,9.82,61.63,1.49,12.11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-08,19183000.0,813126.0,737916.0,0.0,24.0,210056.14,4.75,87.27,9.82,61.63,1.49,8.76,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-08,18971000.0,817404.0,724557.0,0.0,24.0,181225.19,4.94,84.22,9.82,61.63,1.49,9.73,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-09,0.0,0.0,0.0,24.0,0.0,14.01,21.13,13.63,11.56,84.29,0.85,0.06,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-09,19096700.0,824257.0,687346.0,0.0,24.0,213817.72,5.11,87.22,11.56,84.29,0.85,11.88,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-09,18925000.0,812188.0,631398.0,0.0,24.0,207409.3,4.77,90.36,11.56,84.29,0.85,8.81,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-09,18931000.0,815895.0,629139.0,0.0,24.0,181629.13,4.94,85.21,11.56,84.29,0.85,9.92,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-10,0.0,0.0,0.0,24.0,0.0,35.92,21.13,14.77,12.27,85.22,1.87,0.03,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-10,18186500.0,840941.0,678654.0,0.0,24.0,205828.68,5.29,87.22,12.27,85.22,1.87,11.94,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-10,18669000.0,845735.0,718775.0,0.0,24.0,204875.17,4.83,91.01,12.27,85.22,1.87,8.89,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-10,18528000.0,841886.0,722839.0,0.0,24.0,177901.88,5.03,85.9,12.27,85.22,1.87,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-11,0.0,0.0,0.0,24.0,0.0,41.24,21.13,15.15,15.12,69.82,1.94,2.33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-11,18433965.0,825666.0,680397.0,0.0,24.0,207761.25,5.14,86.8,15.12,69.82,1.94,12.28,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-11,18919000.0,817712.0,725518.0,0.0,24.0,205434.37,4.91,89.22,15.12,69.82,1.94,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-11,18738000.0,822020.0,727438.0,0.0,24.0,179217.97,5.1,85.34,15.12,69.82,1.94,9.97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-12,0.0,0.0,0.0,24.0,0.0,124.91,21.13,15.3,11.22,57.01,0.79,1.44,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-12,19188940.0,823701.0,680463.0,0.0,24.0,214038.29,5.11,86.34,11.22,57.01,0.79,11.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-12,18956000.0,805997.0,714711.0,0.0,24.0,208818.54,5.01,90.06,11.22,57.01,0.79,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-12,19055000.0,809936.0,718102.0,0.0,24.0,185055.68,5.03,85.37,11.22,57.01,0.79,9.92,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-13,0.0,0.0,0.0,24.0,0.0,28.1,21.12,14.45,11.96,89.89,0.21,0.51,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-13,19406995.0,853439.0,674609.0,0.0,24.0,221150.66,4.99,86.88,11.96,89.89,0.21,12.1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-13,19611000.0,855783.0,799741.0,0.0,24.0,214639.76,5.01,90.18,11.96,89.89,0.21,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-13,19709000.0,860532.0,803885.0,0.0,24.0,189554.38,4.93,85.25,11.96,89.89,0.21,9.96,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-14,0.0,0.0,0.0,24.0,0.0,38.76,21.12,15.44,13.43,86.51,0.21,0.2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-14,19868468.0,866069.0,806233.0,0.0,24.0,221989.67,4.95,87.72,13.43,86.51,0.21,11.59,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-14,19408000.0,835345.0,794195.0,0.0,24.0,213894.59,4.91,90.64,13.43,86.51,0.21,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-14,19529000.0,857654.0,786955.0,0.0,24.0,188943.08,4.86,87.66,13.43,86.51,0.21,9.94,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-15,0.0,0.0,0.0,24.0,0.0,64.92,21.12,15.72,16.7,62.14,2.32,0.15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-15,19721617.0,855750.0,712549.0,0.0,24.0,222419.22,4.96,88.11,16.7,62.14,2.32,11.95,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-15,19365000.0,851891.0,730516.0,0.0,24.0,214027.78,5.01,92.32,16.7,62.14,2.32,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-15,19660000.0,860656.0,731905.0,0.0,24.0,190009.08,4.87,88.2,16.7,62.14,2.32,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-16,0.0,0.0,0.0,24.0,0.0,84.86,21.12,16.85,14.18,79.75,5.41,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-16,18454938.0,823801.0,669696.0,0.0,24.0,210245.2,5.16,87.14,14.18,79.75,5.41,12.36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-16,18711000.0,813805.0,715521.0,0.0,24.0,205471.51,5.05,91.64,14.18,79.75,5.41,8.39,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-16,18588000.0,814589.0,699151.0,0.0,24.0,179576.26,5.02,87.69,14.18,79.75,5.41,9.34,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-11-17,0.0,0.0,0.0,24.0,0.0,99.34,21.13,10.22,4.67,33.78,3.72,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,2024-11-17,17699977.0,821433.0,647961.0,0.0,24.0,200727.79,5.24,84.18,4.67,33.78,3.72,11.62,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2024-11-17,17770000.0,802792.0,621945.0,0.0,24.0,194580.1,5.12,87.39,4.67,33.78,3.72,8.68,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-11-17,17642000.0,805422.0,624509.0,0.0,24.0,171193.32,5.09,84.42,4.67,33.78,3.72,9.09,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
