id,msrddt,areanm,factmanagenm,itemcode,itemname,measuredvalue,stackcode
11480,2025-06-05 22:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.17,8
11485,2025-06-05 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.46,10
11486,2025-06-05 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.42,7
11487,2025-06-05 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.6,8
11488,2025-06-05 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.43,9
11500,2025-06-05 23:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.99,4
11495,2025-06-05 23:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,13.21,2
11492,2025-06-05 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.88,4
11493,2025-06-05 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.06,5
11494,2025-06-05 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.34,6
11490,2025-06-05 23:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.5,7
11491,2025-06-05 23:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.02,8
11496,2025-06-05 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.75,10
11497,2025-06-05 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.65,7
11498,2025-06-05 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.6,8
11499,2025-06-05 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.77,9
11506,2025-06-05 23:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,14.09,2
11503,2025-06-05 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.97,4
11504,2025-06-05 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.15,5
11505,2025-06-05 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.03,6
11501,2025-06-05 23:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,28.41,7
11502,2025-06-05 23:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.43,8
11507,2025-06-05 23:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.7,10
11508,2025-06-05 23:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.67,7
11509,2025-06-05 23:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.59,8
11510,2025-06-05 23:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.69,9
11515,2025-06-06 00:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,18.54,4
11514,2025-06-06 00:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,14.02,2
11511,2025-06-06 00:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.0,4
11512,2025-06-06 00:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.13,5
11513,2025-06-06 00:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.15,6
11524,2025-06-06 00:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,18.04,4
11519,2025-06-06 00:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,13.82,2
11516,2025-06-06 00:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.9,4
11517,2025-06-06 00:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.87,5
11518,2025-06-06 00:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.02,6
11520,2025-06-06 00:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.56,10
11521,2025-06-06 00:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.6,7
11522,2025-06-06 00:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.99,8
11523,2025-06-06 00:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.87,9
11533,2025-06-06 01:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.43,4
11528,2025-06-06 01:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,13.1,2
11525,2025-06-06 01:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.38,4
11526,2025-06-06 01:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.0,5
11527,2025-06-06 01:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.02,6
11529,2025-06-06 01:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.81,10
11530,2025-06-06 01:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.57,7
11531,2025-06-06 01:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.3,8
11532,2025-06-06 01:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.24,9
11542,2025-06-06 01:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.58,4
11537,2025-06-06 01:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,15.31,2
11534,2025-06-06 01:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.88,4
11535,2025-06-06 01:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.19,5
11536,2025-06-06 01:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.4,6
11538,2025-06-06 01:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.12,10
11539,2025-06-06 01:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.91,7
11540,2025-06-06 01:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.95,8
11541,2025-06-06 01:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.49,9
11551,2025-06-06 02:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.83,4
11546,2025-06-06 02:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,16.19,2
11543,2025-06-06 02:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.09,4
11544,2025-06-06 02:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.28,5
11545,2025-06-06 02:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.93,6
11547,2025-06-06 02:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.6,10
11548,2025-06-06 02:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.31,7
11549,2025-06-06 02:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.99,8
11550,2025-06-06 02:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.01,9
11560,2025-06-06 02:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.7,4
11555,2025-06-06 02:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,17.42,2
11552,2025-06-06 02:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.77,4
11553,2025-06-06 02:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.17,5
11554,2025-06-06 02:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.15,6
11556,2025-06-06 02:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.46,10
11557,2025-06-06 02:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.1,7
11558,2025-06-06 02:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.98,8
11559,2025-06-06 02:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.73,9
11569,2025-06-06 03:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.63,4
11564,2025-06-06 03:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,16.93,2
11561,2025-06-06 03:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.83,4
11562,2025-06-06 03:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.02,5
11563,2025-06-06 03:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.17,6
11565,2025-06-06 03:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.05,10
11566,2025-06-06 03:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.77,7
11567,2025-06-06 03:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.35,8
11568,2025-06-06 03:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.26,9
11578,2025-06-06 03:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.68,4
11573,2025-06-06 03:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,16.16,2
11570,2025-06-06 03:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.27,4
11571,2025-06-06 03:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.3,5
11572,2025-06-06 03:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.89,6
11574,2025-06-06 03:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.13,10
11575,2025-06-06 03:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.56,7
11576,2025-06-06 03:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.22,8
11577,2025-06-06 03:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.29,9
11587,2025-06-06 04:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.84,4
11582,2025-06-06 04:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,13.31,2
11579,2025-06-06 04:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.97,4
11580,2025-06-06 04:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.72,5
11581,2025-06-06 04:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.98,6
11583,2025-06-06 04:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.01,10
11584,2025-06-06 04:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.31,7
11585,2025-06-06 04:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.31,8
11586,2025-06-06 04:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.08,9
11596,2025-06-06 04:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.55,4
11591,2025-06-06 04:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,12.75,2
11588,2025-06-06 04:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.85,4
11589,2025-06-06 04:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.88,5
11590,2025-06-06 04:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.05,6
11592,2025-06-06 04:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.01,10
11593,2025-06-06 04:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.71,7
11594,2025-06-06 04:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.0,8
11595,2025-06-06 04:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.07,9
11605,2025-06-06 05:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.47,4
11600,2025-06-06 05:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,11.78,2
11597,2025-06-06 05:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.18,4
11598,2025-06-06 05:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.15,5
11599,2025-06-06 05:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.19,6
11601,2025-06-06 05:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,10
11602,2025-06-06 05:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.06,7
11603,2025-06-06 05:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.83,8
11604,2025-06-06 05:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,9
11609,2025-06-06 05:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,12.98,2
11606,2025-06-06 05:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.96,4
11607,2025-06-06 05:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.04,5
11608,2025-06-06 05:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.96,6
11610,2025-06-06 05:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,10
11611,2025-06-06 05:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.26,7
11612,2025-06-06 05:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.15,8
11613,2025-06-06 05:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,9
11618,2025-06-06 06:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,18.33,4
11617,2025-06-06 06:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,16.02,2
11614,2025-06-06 06:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.51,4
11615,2025-06-06 06:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.08,5
11616,2025-06-06 06:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.77,6
11627,2025-06-06 06:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.57,4
11622,2025-06-06 06:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,18.94,2
11619,2025-06-06 06:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.6,4
11620,2025-06-06 06:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.19,5
11621,2025-06-06 06:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.24,6
11623,2025-06-06 06:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.5,10
11624,2025-06-06 06:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.38,7
11625,2025-06-06 06:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.51,8
11626,2025-06-06 06:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.23,9
11636,2025-06-06 07:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.72,4
11631,2025-06-06 07:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,18.41,2
11628,2025-06-06 07:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.22,4
11629,2025-06-06 07:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.42,5
11630,2025-06-06 07:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.38,6
11632,2025-06-06 07:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,10
11633,2025-06-06 07:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.07,7
11634,2025-06-06 07:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.35,8
11635,2025-06-06 07:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,9
11645,2025-06-06 07:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.34,4
11640,2025-06-06 07:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,18.79,2
11637,2025-06-06 07:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.27,4
11638,2025-06-06 07:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.06,5
11639,2025-06-06 07:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.9,6
11641,2025-06-06 07:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,10
11642,2025-06-06 07:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.67,7
11643,2025-06-06 07:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.97,8
11644,2025-06-06 07:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,9
11654,2025-06-06 08:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.56,4
11649,2025-06-06 08:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,18.59,2
11646,2025-06-06 08:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.53,4
11647,2025-06-06 08:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.11,5
11648,2025-06-06 08:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.01,6
11650,2025-06-06 08:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,10
11651,2025-06-06 08:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.86,7
11652,2025-06-06 08:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.11,8
11653,2025-06-06 08:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,9
11663,2025-06-06 08:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.58,4
11658,2025-06-06 08:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,17.26,2
11655,2025-06-06 08:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.69,4
11656,2025-06-06 08:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.6,5
11657,2025-06-06 08:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.71,6
11659,2025-06-06 08:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,10
11660,2025-06-06 08:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.79,7
11661,2025-06-06 08:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.01,8
11662,2025-06-06 08:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,9
11670,2025-06-06 09:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.79,4
11667,2025-06-06 09:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,18.86,2
11664,2025-06-06 09:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.6,4
11665,2025-06-06 09:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.02,5
11666,2025-06-06 09:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.36,6
11668,2025-06-06 09:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.45,7
11669,2025-06-06 09:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.6,8
11677,2025-06-06 09:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.14,4
11674,2025-06-06 09:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,20.01,2
11671,2025-06-06 09:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.0,4
11672,2025-06-06 09:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.04,5
11673,2025-06-06 09:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.07,6
11675,2025-06-06 09:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.49,7
11676,2025-06-06 09:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.21,8
11684,2025-06-06 10:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.53,4
11681,2025-06-06 10:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,21.55,2
11678,2025-06-06 10:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.54,4
11679,2025-06-06 10:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.16,5
11680,2025-06-06 10:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.88,6
11682,2025-06-06 10:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.08,7
11683,2025-06-06 10:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.5,8
11691,2025-06-06 10:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,15.68,4
11688,2025-06-06 10:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,16.73,2
11685,2025-06-06 10:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.96,4
11686,2025-06-06 10:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.3,5
11687,2025-06-06 10:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.18,6
11689,2025-06-06 10:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.76,7
11690,2025-06-06 10:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.92,8
11698,2025-06-06 11:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,15.76,4
11695,2025-06-06 11:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,14.84,2
11692,2025-06-06 11:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.53,4
11693,2025-06-06 11:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.82,5
11694,2025-06-06 11:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.14,6
11696,2025-06-06 11:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.94,7
11697,2025-06-06 11:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.75,8
11702,2025-06-06 11:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,15.75,2
11699,2025-06-06 11:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.9,4
11700,2025-06-06 11:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.14,5
11701,2025-06-06 11:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.18,6
11703,2025-06-06 11:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.12,7
11704,2025-06-06 11:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.06,8
11711,2025-06-06 12:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,14.4,4
11710,2025-06-06 12:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,18.45,2
11707,2025-06-06 12:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.36,4
11708,2025-06-06 12:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.18,5
11709,2025-06-06 12:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.27,6
11705,2025-06-06 12:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,22.16,6
11706,2025-06-06 12:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,22.81,8
11723,2025-06-06 12:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,15.06,4
11720,2025-06-06 12:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,16.68,2
11717,2025-06-06 12:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.52,4
11718,2025-06-06 12:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.05,5
11719,2025-06-06 12:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.8,6
11712,2025-06-06 12:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,26.43,1
11713,2025-06-06 12:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,35.99,3
11714,2025-06-06 12:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,9.35,6
11715,2025-06-06 12:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,63.02,7
11716,2025-06-06 12:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.43,8
11721,2025-06-06 12:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.28,7
11722,2025-06-06 12:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.82,8
11735,2025-06-06 13:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,15.01,4
11732,2025-06-06 13:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,17.64,2
11729,2025-06-06 13:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.91,4
11730,2025-06-06 13:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.17,5
11731,2025-06-06 13:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.38,6
11724,2025-06-06 13:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,10.08,1
11725,2025-06-06 13:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,10.6,3
11726,2025-06-06 13:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.72,6
11727,2025-06-06 13:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,22.71,7
11728,2025-06-06 13:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.58,8
11733,2025-06-06 13:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.06,7
11734,2025-06-06 13:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.13,8
